food_id,estimate_id,name,level,reason,policy_version,scope,missing_fields
FC000161,,"Rice cake (glutinous), bibingka",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000162,,"Rice cake (glutinous), biko",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000163,,"Rice cake, bibingka",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000164,,"Rice cake, puto bumbong, purple",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000165,,"Rice cake, puto, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000166,,"Rice cake, cuchinta",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000167,,"Rice prep (glutinous), palitaw",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000168,,"Rice prep (glutinous), sapin-sapin",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000169,,"Rice prep (glutinous), suman sa ibos",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000170,,"Rice prep (glutinous), suman, lye-treated",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000171,,"Spring roll wrapper, plain",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000172,,"Wheat flour, all-purpose",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000173,,"Bread, brown",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000174,,"Bread, cheese roll",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000175,,"Bread, pan de leche",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000176,,"Cake, banana",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000177,,"Cake, kababayan",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000178,,"Cookies, otap",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000179,,"Rice, glutinous, parboiled, flattened",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000180,,"Rice, undermilled, glutinous, purple, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000181,,"Rice-corn mixture (1:1), boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000182,,"Rice water, ckd, thin",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000183,,"Corn grits, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000184,,"Corn grits, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000185,,"Corn on cob, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000186,,"Corn on cob, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000187,,"Cornmeal, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000188,,"Cornmeal, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000189,,Rice bran,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000190,,"Rice, milled, glutinous, milled w/ water",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000191,,"Rice, undermilled, glutinous, purple",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000192,,"Rice, undermilled, red",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000193,,"Rice, well-milled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000194,,Rice-corn mixture (1:1),Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000195,,Bicho-bicho,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000196,,Karyoka,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000197,,"Noodles, rice, fideos",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000198,,"Cassava, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000199,,"Potato, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000200,,"Sweet potato, purple, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000201,,"Taro, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000202,,"Yam, purple, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000203,,"Potato, French-fried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000204,,"Tapioca starch ball, boiled",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000205,,"Sweet potato, w/ sugar, fried",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000206,,"Cassava, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000207,,Potato,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000208,,"Sweet potato, purple",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000209,,"Sweet potato, white",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000210,,"Sweet potato, yellow",Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000211,,"Cassava cake, bibingka",Medium,Matched reference source; some tracked nutrients are unknown.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,cholesterol_mg_100g
FC000212,,Cassava flour,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000213,,Cassava fritter,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
FC000214,,Cassava pudding,Good,Matched reference source with all tracked nutrients available.,1.0,Reference evidence and completeness; not an accuracy percentage or guarantee for your meal.,
