food_id,alias,source_url,reason,date
FC000525,"Tuna adobo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4203,Expand source abbreviations for search only.,2026-09-16
FC000526,"Tuna fillet, in soya oil, canned",https://i.fnri.dost.gov.ph/fct/library/report/4204,Expand source abbreviations for search only.,2026-09-16
FC000527,"Tuna fillet, in veg oil, canned",https://i.fnri.dost.gov.ph/fct/library/report/4205,Expand source abbreviations for search only.,2026-09-16
FC000528,"Tuna mechado, canned",https://i.fnri.dost.gov.ph/fct/library/report/4208,Expand source abbreviations for search only.,2026-09-16
FC000529,"Tuna sardines, in oil, canned",https://i.fnri.dost.gov.ph/fct/library/report/4209,Expand source abbreviations for search only.,2026-09-16
FC000601,"Ice cream, strawberry flavor",https://i.fnri.dost.gov.ph/fct/library/report/4243,Expand source abbreviations for search only.,2026-09-16
FC000618,"Siopao, Monggo",https://i.fnri.dost.gov.ph/fct/library/report/4424,Munggo/monggo spelling pair already documented in starter aliases; preserve qualifiers.,2026-09-16
FC000620,"Spring roll, Shanghai, uncooked",https://i.fnri.dost.gov.ph/fct/library/report/4484,Expand source abbreviations for search only.,2026-09-16
FC000621,"Soup, mungbean w/ shrimp, cooked",https://i.fnri.dost.gov.ph/fct/library/report/4497,Expand source abbreviations for search only.,2026-09-16
FC000629,"Halu-halo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4438,Expand source abbreviations for search only.,2026-09-16
FC000631,"Beef caldereta, canned",https://i.fnri.dost.gov.ph/fct/library/report/4447,Expand source abbreviations for search only.,2026-09-16
FC000632,"Beef kare-kare, canned",https://i.fnri.dost.gov.ph/fct/library/report/4451,Expand source abbreviations for search only.,2026-09-16
FC000633,"Pork & chicken adobo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4467,Expand source abbreviations for search only.,2026-09-16
FC000634,"Pork adobo, canned",https://i.fnri.dost.gov.ph/fct/library/report/4470,Expand source abbreviations for search only.,2026-09-16
FC000635,"Pork adobo, w/ egg, canned",https://i.fnri.dost.gov.ph/fct/library/report/4471,Expand source abbreviations for search only.,2026-09-16
FC000636,"Pork & beans, canned",https://i.fnri.dost.gov.ph/fct/library/report/4506,Expand source abbreviations for search only.,2026-09-16
FC000637,"Pork blood stew, canned",https://i.fnri.dost.gov.ph/fct/library/report/4473,Expand source abbreviations for search only.,2026-09-16
FC000646,"Coffee, instant, 100% pure",https://i.fnri.dost.gov.ph/fct/library/report/4371,Expand source abbreviations for search only.,2026-09-16
FC000647,"Cocoa, powder, imported",https://i.fnri.dost.gov.ph/fct/library/report/4367,Expand source abbreviations for search only.,2026-09-16
FC000119,Water spinach leaves,https://i.fnri.dost.gov.ph/fct/library/report/3521,Expand source abbreviations for search only.,2026-09-16
FC000257,"Drumstick tree leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3374,Expand source abbreviations for search only.,2026-09-16
FC000275,"Water spinach leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3522,Expand source abbreviations for search only.,2026-09-16
FC000297,Fiddlehead fern leaves,https://i.fnri.dost.gov.ph/fct/library/report/3428,Expand source abbreviations for search only.,2026-09-16
FC000297,Vegetable fern leaves,https://i.fnri.dost.gov.ph/fct/library/report/3428,Expand source abbreviations for search only.,2026-09-16
FC000326,"Vegetable pear leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3332,Expand source abbreviations for search only.,2026-09-16
FC000332,"Chinese chives leaves, boiled",https://i.fnri.dost.gov.ph/fct/library/report/3393,Expand source abbreviations for search only.,2026-09-16
FC000101,"Chicken, whole meat",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000029. Display the exact variant; never choose it automatically.,2026-09-16
FC000101,Manok,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000029. Display the exact variant; never choose it automatically.,2026-09-16
FC000101,chicken meat,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000029. Display the exact variant; never choose it automatically.,2026-09-16
FC000102,Pork lean meat,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000039. Display the exact variant; never choose it automatically.,2026-09-16
FC000102,Laman ng baboy,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000039. Display the exact variant; never choose it automatically.,2026-09-16
FC000102,lean pork,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000039. Display the exact variant; never choose it automatically.,2026-09-16
FC000103,Longganisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000103,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000103,longanisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000104,Longganisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000104,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000104,longanisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000105,Longganisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000105,Filipino sausage,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000105,longanisa,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000043. Display the exact variant; never choose it automatically.,2026-09-16
FC000106,Sardines,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000106,Sardinas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000107,Sardines,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000107,Sardinas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000108,Sardines,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000108,Sardinas,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000054. Display the exact variant; never choose it automatically.,2026-09-16
FC000109,Shrimp,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000109,Hipon,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000110,Shrimp,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000110,Hipon,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000111,Shrimp,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000111,Hipon,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000057. Display the exact variant; never choose it automatically.,2026-09-16
FC000112,Crab,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000112,Alimango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000112,alimasag,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000113,Crab,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000113,Alimango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000113,alimasag,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000059. Display the exact variant; never choose it automatically.,2026-09-16
FC000114,Bok choy / pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000114,Pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000115,Bok choy / pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000115,Pechay,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000066. Display the exact variant; never choose it automatically.,2026-09-16
FC000116,String beans,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000116,Sitaw,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000117,String beans,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000117,Sitaw,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000118,String beans,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000118,Sitaw,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000071. Display the exact variant; never choose it automatically.,2026-09-16
FC000116,Yardlong bean,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000072. Display the exact variant; never choose it automatically.,2026-09-16
FC000117,Yardlong bean,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000072. Display the exact variant; never choose it automatically.,2026-09-16
FC000118,Yardlong bean,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000072. Display the exact variant; never choose it automatically.,2026-09-16
FC000119,Water spinach,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000073. Display the exact variant; never choose it automatically.,2026-09-16
FC000119,Kangkong,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000073. Display the exact variant; never choose it automatically.,2026-09-16
FC000120,"Mango, ripe",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000120,Mangga,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000120,ripe mango,https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
FC000121,"Mango, ripe",https://i.fnri.dost.gov.ph/fct/library,Discovery alias inherited from broad parent FC000080. Display the exact variant; never choose it automatically.,2026-09-16
